3mm_time	0.56900	0.03541033	1662639023
bicg_time	0.43300	0.00061633	1662639023
colormap_time	0.90100	0.00528866	1662639023
conjgrad_time	1.86800	0.00110633	1662639023
cp50_time	0.30800	0.00690666	1662639024
deriche_time	1.01900	0.01072866	1662639024
fdtd-2d_time	0.04100	0.02112733	1662639024
gemm_time	1.18100	0.01491933	1662639025
gesummv_time	0.68100	0.00024366	1662639025
mvt_time	1.16600	0.00065733	1662639025
remap_time	0.23500	0.03009700	1662639026
tblshft_time	3.04900	0.00217566	1662639026
