3mm_time	1.15600	7.05527433	1662650314
bicg_time	0.11500	0.01524966	1662650315
colormap_time	0.18200	0.08014900	1662650317
conjgrad_time	0.61300	0.00890433	1662650317
cp50_time	0.65300	0.01112033	1662650317
deriche_time	0.20300	0.26664600	1662650319
fdtd-2d_time	0.68300	3.53442333	1662650337
gemm_time	0.81400	3.02755700	1662650353
gesummv_time	0.51300	0.00662400	1662650353
mvt_time	0.69200	0.04951733	1662650354
remap_time	0.39400	0.05166500	1662650355
tblshft_time	0.64200	0.01083833	1662650355
