3mm_time	0.31200	0.05208000	1662646137
bicg_time	0.55300	0.00084166	1662646138
colormap_time	0.29500	0.00541900	1662646138
conjgrad_time	1.14200	0.00131300	1662646138
cp50_time	1.10200	0.00489800	1662646139
deriche_time	0.33200	0.00731266	1662646139
fdtd-2d_time	0.12500	0.04792733	1662646139
gemm_time	0.08800	0.02568333	1662646140
gesummv_time	1.67100	0.00033866	1662646140
mvt_time	0.48900	0.00163400	1662646140
remap_time	0.39100	0.04338300	1662646141
tblshft_time	1.39500	0.00126633	1662646141
