3mm_time	4.34700	0.00002300	1662646119
bicg_time	0	0.00000700	1662646120
colormap_time	0	0.00003200	1662646120
conjgrad_time	2.70200	0.00003700	1662646120
cp50_time	0.49600	0.00080500	1662646120
deriche_time	3.73400	0.00006266	1662646121
fdtd-2d_time	0	0.00003800	1662646121
gemm_time	0	0.00000800	1662646122
gesummv_time	0	0.00000600	1662646122
mvt_time	0	0.00000700	1662646123
remap_time	0	0.00002400	1662646123
tblshft_time	1.68100	0.00019866	1662646124
