3mm_time	0.89200	0.00089600	1662639010
bicg_time	0	0.00005900	1662639010
colormap_time	1.57800	0.00019000	1662639011
conjgrad_time	0.46500	0.00043000	1662639011
cp50_time	0.61000	0.00316866	1662639011
deriche_time	1.12900	0.00067933	1662639011
fdtd-2d_time	4.11800	0.00060700	1662639012
gemm_time	2.29500	0.00023266	1662639012
gesummv_time	1.90400	0.00003466	1662639012
mvt_time	1.30500	0.00005133	1662639013
remap_time	3.75900	0.00026600	1662639013
tblshft_time	0.17300	0.00115200	1662639013
